0.9999789267345358,-0.0026105344758654185,-0.005944005097325058,-0.07113878216395955,0.0025899064177594485,0.9999906067590446,-0.0034754537006581186,-0.01292928722197579,0.005953022055557807,0.0034599860445509245,0.9999762947315187,1.8575704895214238
0.9999000609361457,-0.0017306739202033533,-0.014031140640552707,-0.01582807491473802,0.0016434007777081448,0.999979248518173,-0.006229106429844859,0.0016339615827669317,0.014041630025636952,0.006205425111338758,0.9998821557190679,2.716104928581538
0.9998399466834046,-0.0011522575848932307,-0.017853664010115,-0.04660684011536613,0.001041436028054224,0.9999801427111066,-0.006215271070123118,-0.027014561468667347,0.017860471077983647,0.00619568284644186,0.9998212925752974,3.574506039263696
0.9996417980720722,-0.001841160511380861,-0.026699919011255614,0.061108652766572125,0.0017043426094345158,0.9999853061553043,-0.005146133475950327,-0.08310528791616978,0.02670900154453449,0.005098784311378371,0.999630247459049,4.426327655831292
0.9994711487747567,0.00018302880687240172,-0.0325175224659855,0.044096228563534415,-0.00039995664429685716,0.9999777104780826,-0.0066647266782071815,-0.09498298553030712,0.03251557782898373,0.006674207628503689,0.9994489442442662,5.285475181500721
0.9993071554181119,0.002872971455842198,-0.0371073465121969,-0.00399980507755205,-0.0031262513161844515,0.999972200638712,-0.006769379770813401,-0.11800090238838452,0.037086866716809434,0.006880696533590206,0.9992883569482542,6.144359920281426
0.9991508379758612,0.0034491159600168134,-0.04105735709015667,-0.05942848991139214,-0.003674923655089048,0.9999785286236106,-0.005425608527141311,-0.12340478836067853,0.041037761979225235,0.005571883959208165,0.9991420600699786,7.001999506577027
0.9989618335591556,0.002841992038594818,-0.04546623113237416,-0.146472129432493,-0.002987335845236984,0.9999906421892628,-0.0031291146440116414,-0.11749327271580157,0.0454569127490822,0.0032616890042081637,0.9989609754480708,7.857870821600442
0.9988333650776331,0.002939434370273092,-0.048200295987403344,-0.21872233797548096,-0.0030049380440009027,0.9999946575106828,-0.0012865836338592273,-0.13008077074356983,0.04819625664968335,0.0014299215636060464,0.9988368616392161,8.715338188888309
0.9986789752181591,0.003957243424053892,-0.05123128616079443,-0.2656802660433907,-0.004055619101548405,0.9999901262499153,-0.0018164130546590705,-0.14126501410303474,0.051223592327262424,0.0020217881107503968,0.9986851635835613,9.573114852780083
0.9985829817621401,0.0033925647303067433,-0.05310855900495791,-0.3367584364094492,-0.003498026999783565,0.9999920902249902,-0.0018929592090275293,-0.15295762569061389,0.05310171694155662,0.002076052024623722,0.9985869504784491,10.430526652207432
0.9985075217533657,-0.000653928328880759,-0.05461045119472644,-0.3764283004230369,0.000523908270556853,0.9999969943928909,-0.0023951461983718887,-0.15862408099296577,0.054611853311117016,0.0023629606277335274,0.9985048632305182,11.28994998295096
